order_id;client_id;order_date;KUPON
305446445;0473926836;08.03.2019;
305821510;0127857177;14.06.2019;32%
305938184;0090798371;13.05.2019;
306003952;0524746040;08.06.2019;
306358273;0369453780;26.08.2019;37%
306669735;0608966236;20.03.2019;
306838003;0449956520;22.05.2019;
307153425;0594378991;25.05.2019;
307155640;0784892349;09.08.2019;
307235800;0474254769;23.04.2019;
307309255;0349922768;02.06.2019;
307386414;0397500558;30.04.2019;
307389024;0705954067;31.07.2019;33%
307662129;0258338227;15.08.2019;
308064259;0625098066;18.07.2019;
308193252;0195296364;29.06.2019;
308391509;0978032040;13.07.2019;
308573184;0563435526;23.04.2019;
308946733;0439657861;27.07.2019;12%
309001023;0264715947;06.07.2019;18%
309016019;0714737886;08.08.2019;
309330007;0595277877;13.07.2019;
309356295;0121479076;23.04.2019;
309746991;0525874257;28.07.2019;
309931005;0821505193;23.03.2019;
310023358;0397379932;01.08.2019;
310110278;0340111054;21.08.2019;
310191315;0065552095;09.05.2019;
310680564;0455454361;19.03.2019;
310919377;0230141008;01.06.2019;27%
310956320;0186438002;24.04.2019;33%
311005582;0179058292;29.03.2019;27%
311143614;0450591327;02.08.2019;
311477483;0097557191;29.04.2019;
311617112;0619853177;20.07.2019;23%
311711913;0713787786;27.05.2019;
311716549;0907325581;12.03.2019;
311720762;0230808311;03.03.2019;
312187593;0154101121;02.06.2019;
312681330;0545327986;15.04.2019;
312723329;0795681103;29.03.2019;19%
312799961;0042205826;05.04.2019;
313176113;0890543800;19.03.2019;
313385272;0286405080;10.08.2019;9%
313584710;0452297443;31.05.2019;
313588204;0890615677;14.07.2019;
313691852;0214559858;06.04.2019;
314316914;0086457487;05.05.2019;
314407405;0050623410;26.07.2019;
314463619;0283621151;07.03.2019;
314494663;0101450052;25.07.2019;
314517911;0170466285;05.06.2019;
314631735;0000107893;19.05.2019;
314641152;0945436235;09.04.2019;
314677602;0992519958;24.08.2019;
314684180;0160629333;12.08.2019;
314724985;0243344895;17.05.2019;
314897786;0648064241;05.05.2019;25%
315005243;0155306007;27.04.2019;
315110136;0325050790;10.03.2019;10%
315247146;0658561394;25.04.2019;
315525705;0061779285;22.06.2019;
315851372;0451896964;11.07.2019;
316300725;0994058069;09.08.2019;
316303880;0970154864;19.05.2019;
316347412;0934623545;27.08.2019;
316542131;0235672643;23.04.2019;
316641228;0024304750;13.08.2019;6%
316744115;0942016127;07.04.2019;
316813252;0247312425;20.03.2019;
317061067;0466973957;08.03.2019;
317093326;0086627482;07.08.2019;
317344525;0078692215;26.03.2019;
317437827;0921333639;12.06.2019;34%
317576453;0196693005;12.07.2019;
317708606;0448538441;23.04.2019;
318064530;0828189076;18.07.2019;
318103680;0752665299;08.03.2019;
318523195;0504554423;24.06.2019;
318562528;0989839097;30.07.2019;
318659491;0245638321;13.08.2019;
319266081;0256821907;01.06.2019;
319268575;0023277759;16.05.2019;44%
319817476;0955211506;10.03.2019;
320211397;0721912698;12.03.2019;
320273344;0632865454;24.05.2019;45%
320420558;0859010463;22.03.2019;
321103343;0195624945;20.06.2019;
321271433;0340415021;19.03.2019;
321367660;0014870548;29.05.2019;
321757897;0010996603;26.06.2019;
322148709;0285092483;24.08.2019;
322159649;0296042857;21.07.2019;
323008094;0199689991;17.03.2019;
323072592;0783575212;19.04.2019;
323183368;0289617420;20.06.2019;8%
323256786;0461758746;25.05.2019;
323676734;0306308110;04.05.2019;31%
323731598;0882944139;27.03.2019;
324063952;0599652538;27.04.2019;
324440175;0235103775;05.04.2019;
324532952;0747242985;14.05.2019;38%
324598778;0774811845;06.06.2019;
324650138;0778826853;24.03.2019;
324804478;0925055819;22.07.2019;
324807073;0864559482;10.07.2019;
324829798;0741089892;19.04.2019;
324899930;0305071281;10.07.2019;14%
325034963;0305738823;14.08.2019;
325053088;0461619820;03.03.2019;36%
325408249;0219688900;03.04.2019;
325441818;0609691813;31.07.2019;
326009338;0686742322;15.07.2019;
326423724;0652152073;24.05.2019;
326537630;0106803643;28.03.2019;
327214591;0414920308;29.08.2019;
327445235;0173190030;04.03.2019;
327570277;0874200898;17.05.2019;
327771043;0014122868;29.05.2019;
328282086;0468137622;13.05.2019;49%
328396198;0496724501;06.06.2019;
328398301;0577536713;31.07.2019;
328675415;0917126265;24.07.2019;
328749303;0680134689;06.03.2019;
328870081;0981900277;23.06.2019;17%
329046351;0881630825;02.06.2019;
329116645;0593247294;03.03.2019;
329634784;0530574012;23.03.2019;
329647418;0596451600;12.04.2019;
329647501;0834435125;19.08.2019;
329732099;0349726750;21.03.2019;
329987476;0723602661;20.04.2019;
330277049;0185113602;17.04.2019;
330404224;0480006277;13.08.2019;
330804133;0174348684;30.07.2019;
330929079;0972459617;02.08.2019;
330946358;0602983207;07.08.2019;
331276189;0680470073;13.06.2019;
331569281;0225024405;02.08.2019;
331831679;0574049021;14.06.2019;
332106952;0509637745;12.04.2019;
332392591;0551657552;18.04.2019;
332858973;0238713266;13.04.2019;
332988823;0501661619;18.06.2019;
333026413;0639111492;19.06.2019;
333268344;0948963070;04.03.2019;
333816749;0942874777;26.08.2019;
333944089;0673734959;13.04.2019;
334015668;0314711221;05.03.2019;
334093819;0133097100;24.06.2019;
334279810;0401605196;21.04.2019;
334583035;0368634752;28.06.2019;
334638178;0136003403;16.04.2019;
334768189;0676742730;23.06.2019;
334809892;0007155569;08.03.2019;
334848122;0487279002;22.03.2019;
335339028;0463912098;04.07.2019;
335375805;0319795976;05.05.2019;46%
335496505;0301586054;20.05.2019;
335498095;0211150801;29.03.2019;16%
335571735;0914378835;09.06.2019;
335743177;0452523059;20.03.2019;14%
335928292;0347674244;15.04.2019;
336026378;0642241244;24.03.2019;
336359910;0307007918;29.04.2019;
336491386;0170104019;18.06.2019;
336648163;0400538794;10.08.2019;
336668641;0614348326;08.06.2019;
336847973;0041606961;24.06.2019;20%
337212749;0154866593;02.04.2019;20%
337239841;0784699603;17.06.2019;41%
338828059;0123430373;15.04.2019;
338911233;0722160929;20.08.2019;50%
339024470;0535363063;19.07.2019;37%
339076452;0721769218;04.06.2019;
339119486;0197097904;22.06.2019;
339648166;0518476004;04.07.2019;
339792077;0564646045;25.03.2019;
340154059;0906127502;06.07.2019;
340693836;0502743150;17.05.2019;39%
340855438;0271100619;09.05.2019;
341065963;0207388828;04.06.2019;
341254152;0250704665;24.04.2019;
341673461;0042226366;04.04.2019;23%
341803018;0775937664;24.05.2019;
341974464;0506341662;30.05.2019;
342169387;0021962727;31.05.2019;
342566820;0583345983;09.07.2019;
342613731;0480469804;03.07.2019;
342713002;0466199509;17.08.2019;
342745771;0692639947;05.05.2019;
342863650;0411317103;05.04.2019;
343215927;0895392216;30.08.2019;
343379367;0925130781;09.08.2019;
343423984;0178670307;18.04.2019;
343451939;0164657229;21.06.2019;
343458140;0735803138;05.06.2019;
343928033;0658363044;31.07.2019;
343938573;0387837817;04.07.2019;
344362627;0006616641;11.03.2019;
344434501;0332040585;26.07.2019;
344437276;0806317965;17.03.2019;
344620383;0894520843;09.08.2019;
344733756;0885789001;11.03.2019;
344824943;0967846600;22.03.2019;
345277582;0719347479;17.05.2019;
345471900;0891536487;06.03.2019;
345520254;0228271745;21.08.2019;44%
345605317;0459850858;20.04.2019;
345763679;0525556657;08.07.2019;
345927339;0305843875;18.04.2019;42%
345981829;0339472398;07.08.2019;48%
346311857;0852637676;09.08.2019;6%
346331475;0635075854;23.04.2019;
346775424;0410769746;28.04.2019;
347322360;0099185310;02.08.2019;
347433296;0541887881;15.03.2019;
347538628;0454275777;30.08.2019;
347916165;0532723676;30.06.2019;
348492308;0072727020;27.08.2019;
348732725;0071277939;05.03.2019;
348868134;0883229032;09.08.2019;
349458350;0244290702;29.07.2019;41%
349538403;0470152351;12.07.2019;38%
349577761;0952159620;03.05.2019;
349822925;0001316685;30.04.2019;
349847395;0122809991;19.03.2019;42%
349869894;0175223368;20.03.2019;
349939882;0463372780;12.06.2019;
350830241;0447440796;11.07.2019;
351119225;0482216500;12.08.2019;50%
351129218;0395898477;08.06.2019;41%
351185520;0801377412;18.08.2019;
351266293;0825307877;24.05.2019;
351284685;0603039190;07.05.2019;
351380517;0959770990;26.06.2019;35%
351446051;0454400863;11.05.2019;8%
351604748;0493884698;06.04.2019;
352255547;0757649850;11.05.2019;14%
352328697;0788633901;20.06.2019;35%
352482979;0495344955;14.03.2019;
352577539;0976585378;20.06.2019;
352627068;0940031573;18.04.2019;
352837739;0110750311;15.07.2019;
352899717;0664120730;23.08.2019;
353293332;0959020891;11.08.2019;
353560318;0153942576;03.06.2019;
353619979;0128306102;08.06.2019;
354063035;0790835478;09.04.2019;
354170606;0269701530;11.07.2019;
354333364;0369711741;15.07.2019;
354418973;0578761396;27.04.2019;19%
354450669;0335623610;16.06.2019;
354494585;0292032413;25.08.2019;
354730433;0484430236;28.06.2019;
355117243;0407295056;05.03.2019;
355327034;0943065705;26.03.2019;
355473732;0626171504;22.07.2019;
355625242;0279765645;31.07.2019;
355777918;0091097443;15.07.2019;
355857149;0406541732;14.05.2019;
355914213;0814039585;28.03.2019;
355968096;0713073053;06.08.2019;
355971161;0564022513;24.03.2019;13%
356267382;0054826149;21.04.2019;
356269252;0573099803;25.05.2019;
356623401;0698446828;01.06.2019;
356918315;0044143865;20.05.2019;
356930941;0848442791;28.05.2019;
356963447;0710102013;14.06.2019;
357024999;0736175569;23.08.2019;5%
357099049;0185508500;10.04.2019;
357201881;0748990656;27.06.2019;
357223285;0603280877;15.05.2019;
357360101;0175959124;19.04.2019;
357517031;0519145066;15.05.2019;
357652677;0434642430;12.05.2019;
357752440;0119263667;24.03.2019;
358024866;0079338493;17.05.2019;
358120695;0251315148;11.04.2019;
358373004;0448471162;18.04.2019;42%
358483041;0820255389;07.05.2019;47%
358554203;0712686624;16.06.2019;
358617363;0072935562;05.03.2019;
358659313;0698436187;16.06.2019;
358981231;0852536676;22.08.2019;
359046314;0108846902;22.08.2019;10%
359238681;0929597371;06.04.2019;
359283611;0918591449;13.08.2019;
359308246;0746414683;17.04.2019;
359320331;0936580876;19.03.2019;
359338253;0562746136;31.07.2019;
359744239;0017985825;09.04.2019;27%
359809820;0465187567;10.07.2019;28%
359850343;0814501203;10.03.2019;28%
360306842;0118662393;26.03.2019;26%
360340807;0740583207;05.08.2019;
360425672;0247169113;11.08.2019;18%
360620853;0085758373;04.05.2019;
360644544;0555254996;03.03.2019;
360780692;0817811101;14.03.2019;
360814323;0433532893;02.04.2019;
361039790;0048339219;04.04.2019;
361309119;0921322829;23.04.2019;
361722587;0673876691;26.04.2019;
362069421;0183145514;02.07.2019;46%
362295104;0115809761;15.05.2019;
362402357;0236732457;21.08.2019;
362823531;0168160413;03.06.2019;
362922604;0563332664;02.05.2019;17%
363347397;0716699486;13.04.2019;47%
363405940;0172727957;30.07.2019;
363628022;0159410210;02.05.2019;
364051565;0038368850;22.03.2019;
364097621;0662817024;14.04.2019;
364216390;0844328044;28.06.2019;
364274815;0382145275;23.08.2019;
364735446;0862908568;14.03.2019;
364896523;0906407744;13.08.2019;
365006510;0573918026;04.03.2019;
365389295;0181399456;05.03.2019;
365510223;0075456280;31.03.2019;
365555889;0645982364;05.07.2019;22%
365598807;0524805383;28.06.2019;
366241704;0337795153;03.06.2019;
366257166;0156837508;25.05.2019;
366430603;0741805723;12.08.2019;
366594347;0333132482;12.05.2019;
367064585;0163561663;15.05.2019;
367216082;0722215679;13.08.2019;
367409074;0639589551;29.05.2019;43%
367575941;0432642356;14.07.2019;
367590365;0253324227;27.05.2019;
367596070;0674711279;25.04.2019;
367630190;0712819065;09.08.2019;
367949951;0763320088;27.05.2019;37%
368005951;0489360897;16.08.2019;
368266391;0554365447;22.04.2019;
368529918;0690617101;11.07.2019;
368630513;0108273617;10.08.2019;45%
368743069;0366936786;05.08.2019;
368773354;0951608175;14.04.2019;
369242603;0441475755;29.05.2019;
369348241;0066076699;15.03.2019;
369376161;0796323055;01.04.2019;
369670330;0583088417;12.08.2019;
370255216;0863909259;21.06.2019;
370490951;0750725072;06.04.2019;7%
370540412;0568898200;29.08.2019;
370634892;0740826005;20.05.2019;15%
370789265;0066688522;05.06.2019;
370863660;0933565698;17.08.2019;
370995249;0945391515;12.08.2019;
370996490;0256829588;01.05.2019;12%
371003111;0715155624;05.08.2019;17%
371019894;0674452720;15.04.2019;
371084728;0525275269;16.08.2019;
371228668;0743065489;12.07.2019;
371314640;0316709351;30.03.2019;
371468977;0828812479;28.04.2019;31%
371996428;0279694792;24.05.2019;
372077132;0697653717;17.03.2019;
372298059;0692445353;14.03.2019;
372373038;0153319433;21.08.2019;43%
372446754;0375339287;30.05.2019;
373142655;0671546940;01.05.2019;
375401995;0667634179;29.05.2019;
375753600;0837804795;08.08.2019;
375930504;0512771845;28.03.2019;
376166295;0086327193;30.03.2019;23%
376370898;0027042777;29.08.2019;
376411480;0673030974;20.03.2019;
376741474;0894739176;02.04.2019;
377160660;0493843959;09.05.2019;
377164074;0005069275;30.05.2019;47%
377245616;0195248953;04.03.2019;
377319903;0144351367;24.03.2019;
377474671;0454444175;15.05.2019;
377558824;0363635766;27.04.2019;22%
377608493;0527189704;21.05.2019;9%
377966650;0344594183;29.08.2019;
378003182;0645336883;23.05.2019;
378026089;0726524076;19.03.2019;
378113989;0775825282;03.04.2019;
378292104;0402796190;16.05.2019;
378322463;0676966309;14.08.2019;
378425019;0583160035;04.04.2019;
378460452;0478370680;21.08.2019;40%
379125042;0194088438;08.03.2019;
379195550;0463170190;23.07.2019;
379217328;0468643883;16.04.2019;
379311060;0996173185;20.08.2019;18%
379455795;0771965719;06.06.2019;5%
379504287;0352646978;30.03.2019;
380568525;0645973010;08.04.2019;30%
380784263;0137211733;21.07.2019;
380808058;0337755499;08.06.2019;
381031942;0917048081;20.06.2019;
381069412;0352395482;28.08.2019;36%
381486714;0129815698;13.04.2019;
381502816;0723604593;25.06.2019;
381507111;0772491905;14.04.2019;37%
381508816;0997990451;10.07.2019;
381676522;0373414196;10.07.2019;
381977237;0325887967;24.08.2019;8%
382035747;0048877592;08.07.2019;
382362288;0169067286;01.04.2019;
383077759;0368367728;25.05.2019;
383098201;0884329427;11.08.2019;45%
383215639;0459131048;19.07.2019;
384007678;0209925440;07.06.2019;
384103531;0718230361;09.04.2019;16%
384201479;0407870040;09.03.2019;
384367627;0015294052;21.03.2019;9%
384522141;0256172224;30.05.2019;
384904449;0828869834;29.07.2019;
384947300;0368818250;05.04.2019;
385067666;0816389454;15.05.2019;
385110655;0994600702;23.03.2019;
385185336;0490981306;28.03.2019;
385441831;0625259978;23.08.2019;
385496919;0515060394;11.03.2019;
385842264;0480073292;11.06.2019;
386020443;0931641429;21.08.2019;
386110706;0191115343;11.05.2019;
386130025;0606336355;06.08.2019;
386299961;0610704242;21.07.2019;
386368483;0334694117;11.03.2019;
386699105;0716723511;18.06.2019;
386799552;0038153115;11.04.2019;
386814874;0702379824;16.03.2019;
387484346;0167335582;24.03.2019;
387621163;0936653596;13.04.2019;19%
387684579;0520843244;13.06.2019;
388250008;0738948856;05.05.2019;
388426332;0702932588;14.07.2019;
388485097;0836996960;04.05.2019;
388617849;0167955924;08.08.2019;
389163350;0845336864;11.04.2019;
389532707;0824277713;30.06.2019;
389578142;0419505470;20.06.2019;
389891798;0755119459;23.03.2019;
389965711;0581540298;16.05.2019;
390009550;0589661289;06.06.2019;49%
390544353;0602283905;25.04.2019;
390576530;0118477955;20.07.2019;
390917488;0014952337;17.08.2019;
390976983;0566478603;14.08.2019;48%
391114546;0616102784;14.03.2019;
391320604;0873204812;01.08.2019;15%
391377982;0170254371;21.03.2019;
391677737;0617334327;10.06.2019;
391828256;0562460112;08.03.2019;
392586087;0008696244;06.03.2019;47%
392965226;0322619616;17.04.2019;
393730686;0022912279;19.03.2019;
393754839;0895175008;13.08.2019;
393947900;0842093280;21.08.2019;
394254092;0286106540;20.08.2019;
394302690;0225440575;15.05.2019;
394374854;0687772875;09.05.2019;
394455438;0193071357;03.06.2019;
394567767;0580284299;02.07.2019;
394791795;0741911576;16.03.2019;
395119663;0192831602;07.07.2019;
395381565;0603195004;09.05.2019;
395459639;0612096696;30.07.2019;
395608863;0725363992;24.07.2019;
395744333;0387225866;04.08.2019;
396158205;0433265838;28.03.2019;
396327305;0002442640;16.04.2019;
396590426;0067637615;14.07.2019;
396627305;0002442640;11.04.2019;30%
396642276;0442055280;31.07.2019;
396806936;0656632701;28.05.2019;
397611241;0364574220;31.05.2019;
397622135;0715443307;21.04.2019;
398147083;0315312845;20.08.2019;13%
398286486;0016972287;08.07.2019;45%
398434290;0229172927;03.03.2019;
398450228;0510110858;27.03.2019;
398700806;0776844701;30.03.2019;29%
398833699;0104673847;11.06.2019;38%
399200717;0309567716;18.04.2019;
399490035;0632742739;16.06.2019;
399593820;0114085190;26.05.2019;49%
399976395;0273827643;03.03.2019;
400150545;0048658203;06.05.2019;
400324512;0557341816;23.03.2019;22%
400452722;0534260574;22.04.2019;
400611428;0616760034;27.08.2019;
400774587;0510664158;14.07.2019;
401148685;0603055115;09.04.2019;
401286555;0855910774;10.06.2019;21%
401334373;0859797272;07.08.2019;
401430899;0877451186;08.08.2019;
401806443;0821994226;02.04.2019;
402095854;0031600143;10.04.2019;19%
402367886;0504384819;05.03.2019;
402473034;0316776813;27.07.2019;
402526214;0669050887;18.03.2019;47%
402623351;0155279790;11.07.2019;
402652571;0492566563;07.04.2019;31%
402853044;0629640608;10.06.2019;
403783161;0406040177;25.07.2019;
403834434;0703857069;26.04.2019;
403881903;0497030854;06.08.2019;
404189407;0367964217;08.04.2019;25%
404445371;0091070128;23.05.2019;
404575918;0746255525;04.04.2019;
404858821;0636072737;13.06.2019;
404995894;0164371826;17.05.2019;
405397422;0548895512;09.08.2019;
405464740;0732641883;26.04.2019;
405469217;0727800185;04.03.2019;
405540249;0455722198;19.08.2019;
405791737;0597884718;24.05.2019;
406061871;0683174309;26.05.2019;
406629972;0776220574;04.04.2019;
406838208;0544400941;04.04.2019;
406851926;0740178638;07.04.2019;23%
407645419;0688411149;04.06.2019;
407930632;0452689752;03.08.2019;27%
408256826;0968218199;01.04.2019;
408537415;0400122431;03.07.2019;5%
408612183;0999219697;13.03.2019;
408660864;0107630465;31.07.2019;
409217855;0961774417;03.08.2019;
409266682;0341733620;20.08.2019;
409453398;0264938008;03.04.2019;
409455539;0933782064;24.06.2019;
409793337;0277512101;27.04.2019;
410008109;0481742357;07.04.2019;
410070631;0184442417;05.05.2019;47%
410196907;0921489614;11.04.2019;
410250330;0691647107;03.06.2019;
410323074;0274454959;07.05.2019;
410356901;0441510395;17.03.2019;19%
410395104;0072464448;05.04.2019;
410591509;0136672860;27.04.2019;
410716821;0676857619;27.06.2019;
410778407;0313938275;09.07.2019;
411033982;0495954017;18.07.2019;
411089221;0944987307;15.08.2019;
411724970;0552263247;26.07.2019;27%
411784696;0617414326;10.04.2019;
411870994;0097480409;18.07.2019;
411946689;0869738274;30.04.2019;
412378174;0434136476;22.03.2019;
412554218;0527422982;15.05.2019;
412730386;0615718550;10.03.2019;
412743915;0560462288;20.08.2019;
412857379;0877008717;25.03.2019;
412965496;0864631073;01.06.2019;22%
412979401;0844844259;14.08.2019;
413014297;0840787309;13.05.2019;41%
413121707;0610111642;27.03.2019;
413126854;0179745914;03.04.2019;
413138030;0164329027;27.03.2019;
413347429;0924599746;06.08.2019;
413546051;0373347132;12.05.2019;
413949226;0596166900;02.07.2019;
414042720;0505626497;04.07.2019;
414205453;0190716428;04.05.2019;
414671036;0870637932;20.04.2019;
414779964;0301061382;04.06.2019;
415072847;0605204753;30.06.2019;
415494617;0021515683;29.05.2019;
415964815;0324358623;30.08.2019;
416071213;0903034123;03.05.2019;
416154798;0623540729;28.04.2019;
416321563;0518883165;04.05.2019;
416380162;0840610538;29.07.2019;
416470798;0024020269;24.03.2019;
416819315;0292934034;26.06.2019;
417002021;0514825101;07.06.2019;26%
417259250;0828301362;30.08.2019;
417441192;0577064212;24.04.2019;
417824825;0606279333;27.05.2019;8%
418048658;0720596722;12.04.2019;
418317004;0364476922;27.05.2019;
418956741;0792098319;19.08.2019;
419225778;0680078688;23.08.2019;
419320508;0831577564;08.08.2019;
419410808;0009203839;22.07.2019;
419612334;0350826464;09.07.2019;
419787394;0117581528;09.08.2019;47%
419788440;0456587797;24.05.2019;
419907047;0959758892;14.05.2019;
420070825;0908718565;09.07.2019;50%
420207347;0078704015;11.04.2019;
420244120;0127302338;21.04.2019;
420318682;0718340162;22.07.2019;
420357621;0469256876;18.05.2019;
420398190;0507103652;28.08.2019;5%
420600070;0798149044;01.05.2019;
420655873;0550788961;19.04.2019;27%
420942989;0445415391;11.08.2019;
420955338;0061891563;28.05.2019;
421474955;0142398157;19.03.2019;
421543595;0973602365;10.08.2019;
421661686;0974088850;29.05.2019;22%
421992066;0753367222;08.08.2019;
422163793;0333446159;20.06.2019;
422283310;0492987370;06.03.2019;
422391685;0702826447;23.03.2019;
422414400;0197943330;22.04.2019;10%
422505359;0581841262;01.08.2019;
422771346;0733877550;06.06.2019;
422785315;0451675470;03.06.2019;43%
422892422;0367670871;03.05.2019;
423236731;0973115393;11.06.2019;
423454662;0312740517;28.05.2019;
423475115;0795390998;27.04.2019;
423737814;0752268927;28.06.2019;
423805311;0052962868;03.04.2019;
423983665;0510166557;28.06.2019;
424056634;0425315416;19.03.2019;
424074707;0878292253;28.04.2019;5%
424209371;0640978449;14.06.2019;
424236756;0243947135;23.07.2019;48%
424474941;0172606833;09.05.2019;5%
424580429;0614915598;12.04.2019;
425161296;0465909894;27.05.2019;
425233353;0841614430;14.06.2019;
425407400;0875525482;04.05.2019;
426311710;0670840953;05.08.2019;41%
426839041;0617243531;05.04.2019;
427107393;0368130403;03.07.2019;43%
427270618;0904961043;30.05.2019;
427326295;0728465378;05.06.2019;
428181384;0524489827;07.03.2019;
428542089;0091077003;22.05.2019;
428742588;0431121052;03.04.2019;44%
428747437;0994583403;26.05.2019;
429150275;0374676396;07.07.2019;
429224715;0935736688;22.04.2019;
429230417;0831224266;04.03.2019;
429461236;0709868587;26.03.2019;34%
429513526;0824723728;16.08.2019;
429519173;0164397177;06.04.2019;47%
429590821;0530914592;22.06.2019;
430257873;0729117701;19.04.2019;
430333557;0860727538;09.04.2019;50%
430357243;0538808151;05.04.2019;35%
430559781;0156766048;10.06.2019;
430705380;0620104455;22.07.2019;
430905067;0932833301;08.08.2019;
431200136;0770044448;04.06.2019;
431242500;0596031388;15.06.2019;
431372430;0941793305;18.05.2019;
431569007;0401646818;29.04.2019;
432124942;0902758436;21.07.2019;
432173058;0683670105;07.08.2019;
432251275;0202097463;15.04.2019;
432284746;0184943932;14.06.2019;
432322759;0814569245;27.05.2019;40%
432546784;0816693100;20.08.2019;31%
432611751;0594993643;07.07.2019;
433258435;0476438783;20.08.2019;
433270295;0169344200;13.08.2019;
433857118;0317163293;03.05.2019;
434274000;0306335524;09.08.2019;
434346827;0734122998;15.07.2019;
434441085;0691870061;14.08.2019;40%
434622598;0679598117;12.03.2019;
434914843;0166428957;06.05.2019;
435244407;0506473442;27.07.2019;
435290318;0275044914;17.08.2019;
435520943;0497311750;08.05.2019;
435724955;0106008418;25.06.2019;38%
435818540;0779095440;14.03.2019;34%
435989968;0201260742;14.07.2019;23%
436243488;0952362469;27.06.2019;
436564446;0902416693;17.03.2019;46%
436656681;0076651462;13.04.2019;
436855415;0461263901;15.03.2019;
437116095;0588624617;14.08.2019;
437358613;0795510847;24.03.2019;
437624302;0989924566;12.05.2019;34%
437729806;0484422372;16.05.2019;
437777858;0300324053;15.05.2019;
438263559;0689647735;29.05.2019;
438313514;0619533666;15.06.2019;30%
438382489;0121540869;10.03.2019;
438610600;0022452961;25.03.2019;
438711347;0284618157;12.04.2019;
439096048;0564418989;10.03.2019;
439396075;0887778360;18.06.2019;29%
439769995;0910708486;28.04.2019;
439958444;0658035494;24.03.2019;
440193530;0299629001;25.06.2019;
440229102;0933911712;07.06.2019;
440290587;0634531254;19.08.2019;
440388267;0341148914;13.04.2019;
440393480;0595775108;19.05.2019;
440399403;0548695603;21.04.2019;
440512517;0850681216;09.06.2019;
440549351;0358833317;16.05.2019;39%
440563002;0709456514;04.05.2019;
440853891;0342692922;18.08.2019;29%
441000240;0571355208;01.08.2019;
441178939;0577792887;12.03.2019;
441464710;0826775783;09.06.2019;
441509266;0180440294;21.08.2019;
441782742;0634252328;01.07.2019;
441971235;0443724666;13.03.2019;
442198233;0136298415;14.07.2019;
442291934;0859360033;28.07.2019;
442449679;0422087957;28.07.2019;
442585848;0671602226;14.04.2019;
442911626;0753623177;10.07.2019;
443118254;0962766140;05.07.2019;
443425416;0360630188;03.06.2019;
443456211;0844021356;12.03.2019;
443575346;0262583022;09.07.2019;
443707321;0925608558;08.06.2019;31%
443908370;0857612662;24.08.2019;
444149741;0469032356;28.07.2019;
444193250;0475383924;30.08.2019;
444363810;0990559798;05.08.2019;
444380334;0222489852;19.04.2019;
444557486;0773046233;31.05.2019;24%
444617233;0056765149;26.08.2019;
445212636;0972051148;18.03.2019;
445596418;0559920277;07.05.2019;
445686980;0939656127;16.04.2019;47%
445701584;0082297057;16.05.2019;
445915808;0046875754;20.07.2019;
445937202;0648627318;03.06.2019;
446066907;0460254459;09.07.2019;
446251350;0834092673;02.05.2019;
446436032;0785338293;23.04.2019;
446557384;0782560609;27.06.2019;
446936971;0953627414;24.04.2019;
447248015;0701167932;26.08.2019;30%
447255736;0055404308;02.05.2019;
447458628;0545160412;16.05.2019;
447754203;0419106354;03.04.2019;
447807653;0032819761;15.07.2019;
448376677;0995972839;30.08.2019;
448864820;0161655958;18.03.2019;
449641256;0166486969;23.07.2019;11%
450173454;0117300355;29.04.2019;
450210763;0006127638;03.06.2019;
450556828;0734541143;02.08.2019;
450687076;0238398602;23.07.2019;
450826546;0995622106;07.04.2019;
450846907;0260018033;17.03.2019;
451230481;0273393824;09.06.2019;21%
451287774;0983268375;13.03.2019;
451656650;0293754800;27.05.2019;
451663956;0838767203;22.05.2019;
451796741;0552986497;02.05.2019;
451798285;0116381061;22.07.2019;
451896698;0688831617;20.06.2019;
452653646;0867667173;10.03.2019;
452752362;0344983302;12.08.2019;
452769562;0668235311;03.03.2019;
453783894;0456382257;18.06.2019;
453890274;0817775558;25.07.2019;
454177480;0813149585;06.05.2019;
455004308;0177332407;06.05.2019;
455324177;0113566039;11.04.2019;13%
455366274;0866436610;17.05.2019;
455578103;0212964640;30.08.2019;
455595759;0863196712;21.07.2019;9%
455605549;0129937606;26.05.2019;
455730334;0916060949;04.05.2019;
455740830;0177303356;10.06.2019;
455747051;0659032875;24.04.2019;
455775748;0284332490;12.07.2019;
456163665;0128004458;12.07.2019;46%
456258472;0080428967;09.08.2019;
456383603;0705857042;20.03.2019;39%
456389120;0218623779;31.07.2019;48%
456701617;0717353430;02.06.2019;
456730968;0712843680;23.06.2019;6%
456831478;0448711031;21.03.2019;
456907954;0673359115;29.06.2019;
457920573;0883012214;02.08.2019;
458263132;0801498646;01.07.2019;
458427218;0626090009;09.05.2019;
458473237;0345701415;07.07.2019;
458554286;0900565781;05.04.2019;
458854310;0327747841;23.08.2019;
459097935;0217914574;04.03.2019;
459347102;0873844260;28.04.2019;
459540419;0909844382;25.03.2019;
459555307;0864119314;10.03.2019;
459657915;0580960986;08.07.2019;
459889017;0362663301;29.05.2019;27%
459955761;0460582794;06.06.2019;
460360263;0930051019;01.05.2019;13%
460577339;0897220133;28.04.2019;
460740523;0910168993;20.05.2019;
460775167;0442799637;27.05.2019;
461056739;0974666341;11.03.2019;
461085567;0871635930;26.07.2019;11%
461309794;0494306360;19.07.2019;
461593271;0134128864;19.03.2019;
461824399;0718016915;20.08.2019;
461908089;0633936655;25.05.2019;
462029590;0179828635;09.03.2019;6%
